NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP		200	-0,45229396	-14.283.761	0,044198897	0,120467894	0,343	8783	tags=36%, list=21%, signal=45%
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN		200	-0,44432336	-14.288.199	0,04159132	0,12055656	0,343	11246	tags=41%, list=27%, signal=55%
GSE14308_TH2_VS_NATURAL_TREG_UP	GSE14308_TH2_VS_NATURAL_TREG_UP		199	-0,44626924	-14.289.443	0,03629764	0,12058676	0,343	13498	tags=50%, list=32%, signal=73%
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN		199	-0,44929734	-14.290.003	0,04347826	0,12061212	0,343	12807	tags=45%, list=30%, signal=65%
GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN	GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN		200	-0,44723773	-14.285.597	0,032906763	0,12063522	0,343	12772	tags=46%, list=30%, signal=66%
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN	GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_DN		200	-0,44207025	-14.288.212	0,036101084	0,12066738	0,343	13274	tags=47%, list=31%, signal=68%
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN		199	-0,4424142	-14.290.295	0,038251366	0,12079584	0,343	13330	tags=49%, list=31%, signal=72%
GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP	GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP		200	-0,4447745	-14.292.378	0,03068592	0,12081132	0,343	12913	tags=50%, list=30%, signal=71%
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN	GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN		199	-0,45184675	-14.294.384	0,02559415	0,120835096	0,342	12250	tags=44%, list=29%, signal=62%
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN	GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN		198	-0,44672036	-14.291.319	0,039426524	0,12084812	0,343	11754	tags=44%, list=28%, signal=61%
GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		200	-0,44213855	-14.290.643	0,03539823	0,120852135	0,343	13024	tags=49%, list=31%, signal=70%
GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP		199	-0,4501781	-14.306.294	0,03683241	0,1209085	0,341	12906	tags=48%, list=30%, signal=69%
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP		200	-0,45130405	-14.295.071	0,041742288	0,120932095	0,342	12264	tags=46%, list=29%, signal=64%
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP		199	-0,4542319	-14.292.923	0,03818182	0,120941825	0,343	12048	tags=45%, list=28%, signal=63%
GSE6259_BCELL_VS_CD4_TCELL_DN	GSE6259_BCELL_VS_CD4_TCELL_DN		198	-0,43945205	-1.429.441	0,028268551	0,12094321	0,342	15448	tags=52%, list=36%, signal=81%
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP		199	-0,4480501	-14.310.294	0,025089607	0,12095348	0,34	12313	tags=44%, list=29%, signal=62%
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN		191	-0,4486419	-14.311.596	0,043557167	0,12098124	0,34	9710	tags=39%, list=23%, signal=50%
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP	GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP		200	-0,4498085	-14.309.274	0,030797102	0,12098579	0,34	14155	tags=52%, list=33%, signal=77%
GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_UP	GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_UP		196	-0,45526716	-14.306.375	0,02550091	0,12100586	0,341	15771	tags=57%, list=37%, signal=90%
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP	GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP		200	-0,44918323	-14.296.582	0,043243244	0,12103066	0,341	10299	tags=38%, list=24%, signal=50%
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN	GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN		200	-0,4404726	-1.429.784	0,02930403	0,1210643	0,341	8699	tags=40%, list=21%, signal=49%
GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_UP		200	-0,43837926	-14.307.247	0,03208556	0,12107863	0,341	14203	tags=49%, list=34%, signal=73%
GSE25087_FETAL_VS_ADULT_TCONV_UP	GSE25087_FETAL_VS_ADULT_TCONV_UP		199	-0,4443983	-14.312.348	0,044326242	0,12109552	0,34	12481	tags=44%, list=29%, signal=62%
GSE17721_POLYIC_VS_CPG_6H_BMDC_UP	GSE17721_POLYIC_VS_CPG_6H_BMDC_UP		200	-0,45357984	-14.315.358	0,034798536	0,12111062	0,34	14828	tags=54%, list=35%, signal=82%
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP		199	-0,4459492	-14.313.717	0,029143898	0,12112683	0,34	10260	tags=39%, list=24%, signal=51%
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP		189	-0,4378998	-14.316.701	0,024221454	0,12113255	0,34	10742	tags=41%, list=25%, signal=54%
GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP	GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP		198	-0,4508026	-14.312.934	0,041818183	0,12113388	0,34	11310	tags=44%, list=27%, signal=60%
GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_UP	GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_UP		200	-0,44528425	-14.307.647	0,034545455	0,121137634	0,341	12914	tags=45%, list=30%, signal=64%
GSE17721_POLYIC_VS_CPG_2H_BMDC_UP	GSE17721_POLYIC_VS_CPG_2H_BMDC_UP		200	-0,4562154	-14.319.255	0,042671613	0,12119156	0,34	15640	tags=52%, list=37%, signal=82%
GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP	GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP		200	-0,44507378	-14.315.509	0,04964539	0,1212	0,34	14877	tags=53%, list=35%, signal=81%
GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_DN	GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_DN		200	-0,43670556	-14.319.862	0,03683241	0,12120048	0,34	15147	tags=54%, list=36%, signal=84%
GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP		195	-0,44130018	-14.301.925	0,030797102	0,12125489	0,341	12503	tags=45%, list=30%, signal=64%
GSE7460_TCONV_VS_TREG_LN_UP	GSE7460_TCONV_VS_TREG_LN_UP		200	-0,4528739	-14.300.371	0,026070764	0,121269554	0,341	16375	tags=54%, list=39%, signal=87%
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP	GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP		199	-0,44369736	-14.317.205	0,044444446	0,12128735	0,34	10062	tags=39%, list=24%, signal=51%
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		200	-0,44369107	-14.320.632	0,03380783	0,12129844	0,34	12840	tags=46%, list=30%, signal=65%
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP		200	-0,45246112	-14.303.128	0,03683241	0,12130381	0,341	16143	tags=59%, list=38%, signal=95%
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP		200	-0,44871542	-14.321.401	0,041292638	0,12130432	0,339	14776	tags=51%, list=35%, signal=78%
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN		197	-0,4483783	-14.319.867	0,020332716	0,121318266	0,34	13662	tags=48%, list=32%, signal=70%
GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_DN	GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_DN		199	-0,44668204	-14.323.474	0,034545455	0,12134669	0,339	12983	tags=49%, list=31%, signal=70%
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN		200	-0,45079815	-14.323.996	0,037300177	0,12138907	0,339	14030	tags=52%, list=33%, signal=77%
GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP	GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP		200	-0,4444786	-14.326.607	0,04144144	0,121446535	0,339	14170	tags=50%, list=33%, signal=75%
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP	GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP		199	-0,4454017	-14.325.043	0,035650622	0,12148175	0,339	11011	tags=43%, list=26%, signal=57%
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_DN		171	-0,4490971	-14.324.008	0,03649635	0,121507846	0,339	8923	tags=37%, list=21%, signal=47%
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_UP	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_UP		194	-0,44481882	-14.329.096	0,03125	0,12151956	0,339	11732	tags=41%, list=28%, signal=56%
GSE27786_NKCELL_VS_ERYTHROBLAST_DN	GSE27786_NKCELL_VS_ERYTHROBLAST_DN		200	-0,44551438	-14.326.614	0,03846154	0,121562615	0,339	10651	tags=40%, list=25%, signal=53%
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN		195	-0,44415024	-14.329.606	0,045454547	0,12156903	0,339	12868	tags=47%, list=30%, signal=67%
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN	GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN		200	-0,4449179	-14.326.949	0,024778761	0,12162058	0,339	13766	tags=48%, list=32%, signal=70%
GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN	GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN		199	-0,45158014	-14.327.284	0,04283054	0,121674344	0,339	13810	tags=50%, list=33%, signal=74%
AKT_UP_MTOR_DN,V1_UP	AKT_UP_MTOR_DN,V1_UP		178	-0,45961237	-14.396.275	0,045126352	0,12174406	0,333	15609	tags=54%, list=37%, signal=86%
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN		200	-0,46041852	-14.332.123	0,04379562	0,12175148	0,339	13298	tags=51%, list=31%, signal=74%
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP	GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP		199	-0,45485517	-14.329.967	0,04873646	0,121766984	0,339	9271	tags=38%, list=22%, signal=48%
GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP	GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP		182	-0,45086974	-14.395.412	0,047709923	0,12177739	0,333	12836	tags=46%, list=30%, signal=65%
GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP	GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP		199	-0,45090556	-14.392.893	0,03429603	0,12180366	0,333	14828	tags=54%, list=35%, signal=83%
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_UP	GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_UP		195	-0,44805375	-14.396.302	0,033568904	0,12186882	0,333	13398	tags=48%, list=32%, signal=69%
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_DN	GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_DN		195	-0,45061198	-14.329.984	0,043071162	0,12188525	0,339	13809	tags=52%, list=33%, signal=77%
GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		200	-0,4513476	-14.399.219	0,036697246	0,12189279	0,333	10579	tags=41%, list=25%, signal=54%
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP		200	-0,4441689	-14.393.082	0,027027028	0,12189956	0,333	12889	tags=48%, list=30%, signal=69%
GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_DN	GSE5589_UNSTIM_VS_45MIN_LPS_STIM_MACROPHAGE_DN		200	-0,45484987	-14.332.521	0,041431263	0,12191373	0,339	10441	tags=41%, list=25%, signal=53%
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP		200	-0,4463248	-14.334.574	0,032432433	0,12193032	0,339	14704	tags=51%, list=35%, signal=78%
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP	GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP		198	-0,43816024	-14.330.415	0,037037037	0,1219331	0,339	13125	tags=52%, list=31%, signal=75%
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP	GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP		200	-0,45582202	-14.388.242	0,035842296	0,12193458	0,333	15663	tags=58%, list=37%, signal=91%
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_DN	GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_DN		200	-0,45206225	-14.406.787	0,03142329	0,121942766	0,333	13402	tags=48%, list=32%, signal=70%
GSE17721_0,5H_VS_8H_GARDIQUIMOD_BMDC_UP	GSE17721_0,5H_VS_8H_GARDIQUIMOD_BMDC_UP		199	-0,44837558	-14.342.799	0,04323308	0,12195328	0,337	13299	tags=47%, list=31%, signal=68%
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN	GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN		200	-0,4560296	-14.354.402	0,044609666	0,121955015	0,337	14210	tags=52%, list=34%, signal=79%
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP	GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP		200	-0,45811495	-14.396.571	0,041509435	0,121959314	0,333	14864	tags=54%, list=35%, signal=83%
GSE8868_SPLEEN_VS_INTESTINE_CD11B_POS_CD11C_NEG_DC_DN	GSE8868_SPLEEN_VS_INTESTINE_CD11B_POS_CD11C_NEG_DC_DN		200	-0,44894153	-14.373.268	0,032315977	0,12196328	0,335	10087	tags=42%, list=24%, signal=55%
GSE4142_PLASMA_CELL_VS_GC_BCELL_UP	GSE4142_PLASMA_CELL_VS_GC_BCELL_UP		200	-0,4559838	-14.333.595	0,042592593	0,12198044	0,339	9287	tags=41%, list=22%, signal=52%
GSE27786_NKTCELL_VS_ERYTHROBLAST_UP	GSE27786_NKTCELL_VS_ERYTHROBLAST_UP		199	-0,4505506	-14.397.196	0,038043477	0,12198208	0,333	14451	tags=53%, list=34%, signal=80%
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN	GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN		200	-0,45655277	-14.354.985	0,048237476	0,12198319	0,337	12406	tags=47%, list=29%, signal=65%
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN	GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN		200	-0,45274532	-14.332.848	0,02909091	0,1219902	0,339	12889	tags=45%, list=30%, signal=64%
GSE360_CTRL_VS_T_GONDII_MAC_UP	GSE360_CTRL_VS_T_GONDII_MAC_UP		200	-0,45242372	-14.334.965	0,048780486	0,121990584	0,339	14270	tags=52%, list=34%, signal=77%
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP	GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP		198	-0,4546377	-14.386.494	0,03057554	0,12199934	0,335	16210	tags=55%, list=38%, signal=88%
GSE3720_UNSTIM_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN	GSE3720_UNSTIM_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN		135	-0,4427971	-14.399.346	0,023679417	0,12200525	0,333	11687	tags=43%, list=28%, signal=59%
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP		200	-0,44606206	-14.383.212	0,030195381	0,12202444	0,335	12885	tags=49%, list=30%, signal=69%
GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	GSE11961_MEMORY_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN		200	-0,4546406	-14.407.039	0,023809524	0,12203478	0,333	12208	tags=48%, list=29%, signal=67%
GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP	GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP		200	-0,45511574	-14.369.165	0,041198503	0,12204065	0,335	13348	tags=49%, list=31%, signal=70%
GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN	GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN		200	-0,45714626	-14.343.739	0,04570384	0,12204208	0,337	13156	tags=49%, list=31%, signal=70%
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN		199	-0,4488202	-14.388.397	0,036697246	0,12204539	0,333	8284	tags=34%, list=20%, signal=42%
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP		199	-0,44931468	-14.369.742	0,033333335	0,12206382	0,335	13735	tags=51%, list=32%, signal=75%
GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN		199	-0,44507867	-14.386.892	0,028571429	0,12206769	0,335	13378	tags=47%, list=32%, signal=68%
GSE3982_MAST_CELL_VS_NKCELL_UP	GSE3982_MAST_CELL_VS_NKCELL_UP		199	-0,4511884	-14.355.204	0,032432433	0,12207006	0,337	12840	tags=47%, list=30%, signal=67%
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_UP		200	-0,4410832	-14.373.426	0,046846848	0,122071914	0,335	13055	tags=44%, list=31%, signal=63%
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP	GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP		200	-0,45157683	-14.382.224	0,042990655	0,12207564	0,335	10579	tags=39%, list=25%, signal=52%
PRC2_EZH2_UP,V1_DN	PRC2_EZH2_UP,V1_DN		192	-0,4544284	-14.367.428	0,02909091	0,122075714	0,335	13015	tags=48%, list=31%, signal=69%
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP		199	-0,43916428	-14.374.876	0,026501767	0,1220816	0,335	11750	tags=42%, list=28%, signal=58%
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN	GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DN		199	-0,45728338	-14.388.899	0,04587156	0,122085705	0,333	11284	tags=42%, list=27%, signal=57%
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP		200	-0,44235748	-14.366.623	0,04710145	0,12208578	0,335	13064	tags=48%, list=31%, signal=69%
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		157	-0,4661018	-14.407.583	0,034545455	0,12208823	0,333	15355	tags=56%, list=36%, signal=88%
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN		200	-0,44610682	-14.365.863	0,04621072	0,12209124	0,335	13558	tags=49%, list=32%, signal=72%
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP		200	-0,44929367	-14.384.272	0,045289855	0,122105606	0,335	14058	tags=50%, list=33%, signal=74%
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN	GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN		200	-0,4398164	-14.370.173	0,047882136	0,122108854	0,335	11972	tags=44%, list=28%, signal=61%
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN	GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN		149	-0,46001145	-14.375.495	0,035185184	0,122116566	0,335	15488	tags=54%, list=37%, signal=85%
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_DN	GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_DN		200	-0,45232216	-14.370.959	0,040441178	0,122118354	0,335	14095	tags=51%, list=33%, signal=76%
GSE3982_DC_VS_TH1_DN	GSE3982_DC_VS_TH1_DN		199	-0,45609108	-14.355.627	0,030520646	0,12212189	0,336	13346	tags=48%, list=31%, signal=70%
GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_UP	GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_UP		199	-0,45415702	-14.364.806	0,029411765	0,12212867	0,335	9859	tags=42%, list=23%, signal=55%
GSE11818_WT_VS_DICER_KO_TREG_DN	GSE11818_WT_VS_DICER_KO_TREG_DN		154	-0,44891992	-1.433.563	0,04339964	0,12213452	0,339	10487	tags=39%, list=25%, signal=52%
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP	GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP		198	-0,42932472	-14.367.884	0,035460994	0,1221367	0,335	12595	tags=45%, list=30%, signal=64%
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP		172	-0,4427552	-14.344.524	0,03074141	0,12214012	0,337	10670	tags=41%, list=25%, signal=54%
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP		199	-0,44349915	-14.343.848	0,0498155	0,122142054	0,337	15595	tags=53%, list=37%, signal=84%
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP	GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP		199	-0,4467668	-14.351.867	0,047531992	0,122143105	0,337	12871	tags=47%, list=30%, signal=68%
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN		200	-0,45611218	-14.408.813	0,04805915	0,12214456	0,332	13590	tags=51%, list=32%, signal=75%
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		197	-0,44817153	-14.408.064	0,03074141	0,12214544	0,333	12142	tags=45%, list=29%, signal=63%
GSE27859_MACROPHAGE_VS_DC_DN	GSE27859_MACROPHAGE_VS_DC_DN		196	-0,44134173	-14.364.045	0,04323308	0,1221455	0,335	9862	tags=40%, list=23%, signal=52%
GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN	GSE6259_33D1_POS_DC_VS_CD8_TCELL_DN		135	-0,4511173	-14.338.347	0,031468533	0,12214888	0,339	14465	tags=53%, list=34%, signal=81%
